ConfigID,R1A,R1B,R1C,R2A,R2B,R2C,R3A,R3B,R3C,R4A,R4B,R4C,SwitchStates,Status,Voltage_V,VoltageGroup,ConnectionClass,CellsInSeries,ActiveCells
#2462,0,1,1,1,1,0,0,1,1,0,0,1,011 110 011 001,short-circuit,0,Short Circuit,none,0,""
#2463,1,1,1,1,1,0,0,1,1,0,0,1,111 110 011 001,short-circuit,0,Short Circuit,none,0,""
#2464,0,0,0,0,0,1,0,1,1,0,0,1,000 001 011 001,valid,0,0 V (no output),none,0,""
#2465,1,0,0,0,0,1,0,1,1,0,0,1,100 001 011 001,valid,0,0 V (no output),none,0,""
#2466,0,1,0,0,0,1,0,1,1,0,0,1,010 001 011 001,valid,0,0 V (no output),none,0,""
#2467,1,1,0,0,0,1,0,1,1,0,0,1,110 001 011 001,valid,8,8 V,series,2,"1 4"
#2468,0,0,1,0,0,1,0,1,1,0,0,1,001 001 011 001,valid,0,0 V (no output),none,0,""
#2469,1,0,1,0,0,1,0,1,1,0,0,1,101 001 011 001,valid,16,16 V,series,4,"1 2 3 4"
#2470,0,1,1,0,0,1,0,1,1,0,0,1,011 001 011 001,short-circuit,0,Short Circuit,none,0,""
#2471,1,1,1,0,0,1,0,1,1,0,0,1,111 001 011 001,short-circuit,0,Short Circuit,none,0,""
#2472,0,0,0,1,0,1,0,1,1,0,0,1,000 101 011 001,valid,12,12 V,series,3,"2 3 4"
#2473,1,0,0,1,0,1,0,1,1,0,0,1,100 101 011 001,valid,12,12 V,series,3,"2 3 4"
#2474,0,1,0,1,0,1,0,1,1,0,0,1,010 101 011 001,valid,12,12 V,series,3,"2 3 4"
#2475,1,1,0,1,0,1,0,1,1,0,0,1,110 101 011 001,short-circuit,0,Short Circuit,none,0,""
#2476,0,0,1,1,0,1,0,1,1,0,0,1,001 101 011 001,valid,12,12 V,series,3,"2 3 4"
#2477,1,0,1,1,0,1,0,1,1,0,0,1,101 101 011 001,short-circuit,0,Short Circuit,none,0,""
#2478,0,1,1,1,0,1,0,1,1,0,0,1,011 101 011 001,short-circuit,0,Short Circuit,none,0,""
#2479,1,1,1,1,0,1,0,1,1,0,0,1,111 101 011 001,short-circuit,0,Short Circuit,none,0,""
#2480,0,0,0,0,1,1,0,1,1,0,0,1,000 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2481,1,0,0,0,1,1,0,1,1,0,0,1,100 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2482,0,1,0,0,1,1,0,1,1,0,0,1,010 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2483,1,1,0,0,1,1,0,1,1,0,0,1,110 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2484,0,0,1,0,1,1,0,1,1,0,0,1,001 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2485,1,0,1,0,1,1,0,1,1,0,0,1,101 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2486,0,1,1,0,1,1,0,1,1,0,0,1,011 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2487,1,1,1,0,1,1,0,1,1,0,0,1,111 011 011 001,short-circuit,0,Short Circuit,none,0,""
#2488,0,0,0,1,1,1,0,1,1,0,0,1,000 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2489,1,0,0,1,1,1,0,1,1,0,0,1,100 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2490,0,1,0,1,1,1,0,1,1,0,0,1,010 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2491,1,1,0,1,1,1,0,1,1,0,0,1,110 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2492,0,0,1,1,1,1,0,1,1,0,0,1,001 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2493,1,0,1,1,1,1,0,1,1,0,0,1,101 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2494,0,1,1,1,1,1,0,1,1,0,0,1,011 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2495,1,1,1,1,1,1,0,1,1,0,0,1,111 111 011 001,short-circuit,0,Short Circuit,none,0,""
#2496,0,0,0,0,0,0,1,1,1,0,0,1,000 000 111 001,valid,8,8 V,series,2,"3 4"
#2497,1,0,0,0,0,0,1,1,1,0,0,1,100 000 111 001,valid,8,8 V,series,2,"3 4"
#2498,0,1,0,0,0,0,1,1,1,0,0,1,010 000 111 001,valid,8,8 V,series,2,"3 4"
#2499,1,1,0,0,0,0,1,1,1,0,0,1,110 000 111 001,valid,8,8 V,both,2,"1 3 4"
#2500,0,0,1,0,0,0,1,1,1,0,0,1,001 000 111 001,valid,8,8 V,series,2,"3 4"
#2501,1,0,1,0,0,0,1,1,1,0,0,1,101 000 111 001,valid,8,8 V,series,2,"3 4"
#2502,0,1,1,0,0,0,1,1,1,0,0,1,011 000 111 001,valid,8,8 V,series,2,"3 4"
#2503,1,1,1,0,0,0,1,1,1,0,0,1,111 000 111 001,valid,8,8 V,both,2,"1 3 4"
#2504,0,0,0,1,0,0,1,1,1,0,0,1,000 100 111 001,valid,8,8 V,series,2,"3 4"
#2505,1,0,0,1,0,0,1,1,1,0,0,1,100 100 111 001,valid,8,8 V,series,2,"3 4"
#2506,0,1,0,1,0,0,1,1,1,0,0,1,010 100 111 001,valid,8,8 V,series,2,"3 4"
#2507,1,1,0,1,0,0,1,1,1,0,0,1,110 100 111 001,valid,8,8 V,both,2,"1 3 4"
#2508,0,0,1,1,0,0,1,1,1,0,0,1,001 100 111 001,valid,8,8 V,series,2,"3 4"
#2509,1,0,1,1,0,0,1,1,1,0,0,1,101 100 111 001,short-circuit,0,Short Circuit,none,0,""
#2510,0,1,1,1,0,0,1,1,1,0,0,1,011 100 111 001,short-circuit,0,Short Circuit,none,0,""
#2511,1,1,1,1,0,0,1,1,1,0,0,1,111 100 111 001,short-circuit,0,Short Circuit,none,0,""
#2512,0,0,0,0,1,0,1,1,1,0,0,1,000 010 111 001,valid,8,8 V,series,2,"3 4"
#2513,1,0,0,0,1,0,1,1,1,0,0,1,100 010 111 001,valid,8,8 V,series,2,"3 4"
#2514,0,1,0,0,1,0,1,1,1,0,0,1,010 010 111 001,valid,8,8 V,series,2,"3 4"
#2515,1,1,0,0,1,0,1,1,1,0,0,1,110 010 111 001,valid,8,8 V,both,2,"1 3 4"
#2516,0,0,1,0,1,0,1,1,1,0,0,1,001 010 111 001,valid,8,8 V,series,2,"3 4"
#2517,1,0,1,0,1,0,1,1,1,0,0,1,101 010 111 001,short-circuit,0,Short Circuit,none,0,""
#2518,0,1,1,0,1,0,1,1,1,0,0,1,011 010 111 001,short-circuit,0,Short Circuit,none,0,""
#2519,1,1,1,0,1,0,1,1,1,0,0,1,111 010 111 001,short-circuit,0,Short Circuit,none,0,""
#2520,0,0,0,1,1,0,1,1,1,0,0,1,000 110 111 001,valid,8,8 V,both,2,"2 3 4"
#2521,1,0,0,1,1,0,1,1,1,0,0,1,100 110 111 001,valid,8,8 V,both,2,"2 3 4"
#2522,0,1,0,1,1,0,1,1,1,0,0,1,010 110 111 001,valid,8,8 V,both,2,"2 3 4"
#2523,1,1,0,1,1,0,1,1,1,0,0,1,110 110 111 001,valid,8,8 V,both,2,"1 2 3 4"
#2524,0,0,1,1,1,0,1,1,1,0,0,1,001 110 111 001,valid,8,8 V,both,2,"2 3 4"
#2525,1,0,1,1,1,0,1,1,1,0,0,1,101 110 111 001,short-circuit,0,Short Circuit,none,0,""
#2526,0,1,1,1,1,0,1,1,1,0,0,1,011 110 111 001,short-circuit,0,Short Circuit,none,0,""
#2527,1,1,1,1,1,0,1,1,1,0,0,1,111 110 111 001,short-circuit,0,Short Circuit,none,0,""
#2528,0,0,0,0,0,1,1,1,1,0,0,1,000 001 111 001,valid,8,8 V,series,2,"3 4"
#2529,1,0,0,0,0,1,1,1,1,0,0,1,100 001 111 001,valid,8,8 V,series,2,"3 4"
#2530,0,1,0,0,0,1,1,1,1,0,0,1,010 001 111 001,valid,8,8 V,series,2,"3 4"
#2531,1,1,0,0,0,1,1,1,1,0,0,1,110 001 111 001,valid,8,8 V,both,2,"1 3 4"
#2532,0,0,1,0,0,1,1,1,1,0,0,1,001 001 111 001,valid,8,8 V,series,2,"3 4"
#2533,1,0,1,0,0,1,1,1,1,0,0,1,101 001 111 001,short-circuit,0,Short Circuit,none,0,""
#2534,0,1,1,0,0,1,1,1,1,0,0,1,011 001 111 001,short-circuit,0,Short Circuit,none,0,""
#2535,1,1,1,0,0,1,1,1,1,0,0,1,111 001 111 001,short-circuit,0,Short Circuit,none,0,""
#2536,0,0,0,1,0,1,1,1,1,0,0,1,000 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2537,1,0,0,1,0,1,1,1,1,0,0,1,100 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2538,0,1,0,1,0,1,1,1,1,0,0,1,010 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2539,1,1,0,1,0,1,1,1,1,0,0,1,110 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2540,0,0,1,1,0,1,1,1,1,0,0,1,001 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2541,1,0,1,1,0,1,1,1,1,0,0,1,101 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2542,0,1,1,1,0,1,1,1,1,0,0,1,011 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2543,1,1,1,1,0,1,1,1,1,0,0,1,111 101 111 001,short-circuit,0,Short Circuit,none,0,""
#2544,0,0,0,0,1,1,1,1,1,0,0,1,000 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2545,1,0,0,0,1,1,1,1,1,0,0,1,100 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2546,0,1,0,0,1,1,1,1,1,0,0,1,010 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2547,1,1,0,0,1,1,1,1,1,0,0,1,110 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2548,0,0,1,0,1,1,1,1,1,0,0,1,001 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2549,1,0,1,0,1,1,1,1,1,0,0,1,101 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2550,0,1,1,0,1,1,1,1,1,0,0,1,011 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2551,1,1,1,0,1,1,1,1,1,0,0,1,111 011 111 001,short-circuit,0,Short Circuit,none,0,""
#2552,0,0,0,1,1,1,1,1,1,0,0,1,000 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2553,1,0,0,1,1,1,1,1,1,0,0,1,100 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2554,0,1,0,1,1,1,1,1,1,0,0,1,010 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2555,1,1,0,1,1,1,1,1,1,0,0,1,110 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2556,0,0,1,1,1,1,1,1,1,0,0,1,001 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2557,1,0,1,1,1,1,1,1,1,0,0,1,101 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2558,0,1,1,1,1,1,1,1,1,0,0,1,011 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2559,1,1,1,1,1,1,1,1,1,0,0,1,111 111 111 001,short-circuit,0,Short Circuit,none,0,""
#2560,0,0,0,0,0,0,0,0,0,1,0,1,000 000 000 101,valid,4,4 V,series,1,"4"
#2561,1,0,0,0,0,0,0,0,0,1,0,1,100 000 000 101,valid,4,4 V,series,1,"4"
#2562,0,1,0,0,0,0,0,0,0,1,0,1,010 000 000 101,valid,4,4 V,series,1,"4"
#2563,1,1,0,0,0,0,0,0,0,1,0,1,110 000 000 101,valid,4,4 V,series,1,"4"
#2564,0,0,1,0,0,0,0,0,0,1,0,1,001 000 000 101,valid,4,4 V,series,1,"4"
#2565,1,0,1,0,0,0,0,0,0,1,0,1,101 000 000 101,valid,4,4 V,series,1,"4"
#2566,0,1,1,0,0,0,0,0,0,1,0,1,011 000 000 101,valid,4,4 V,series,1,"4"
#2567,1,1,1,0,0,0,0,0,0,1,0,1,111 000 000 101,valid,4,4 V,series,1,"4"
#2568,0,0,0,1,0,0,0,0,0,1,0,1,000 100 000 101,valid,4,4 V,series,1,"4"
#2569,1,0,0,1,0,0,0,0,0,1,0,1,100 100 000 101,valid,4,4 V,series,1,"4"
#2570,0,1,0,1,0,0,0,0,0,1,0,1,010 100 000 101,valid,4,4 V,series,1,"4"
#2571,1,1,0,1,0,0,0,0,0,1,0,1,110 100 000 101,valid,4,4 V,series,1,"4"
#2572,0,0,1,1,0,0,0,0,0,1,0,1,001 100 000 101,valid,4,4 V,series,1,"4"
#2573,1,0,1,1,0,0,0,0,0,1,0,1,101 100 000 101,short-circuit,0,Short Circuit,none,0,""
#2574,0,1,1,1,0,0,0,0,0,1,0,1,011 100 000 101,valid,4,4 V,series,1,"4"
#2575,1,1,1,1,0,0,0,0,0,1,0,1,111 100 000 101,short-circuit,0,Short Circuit,none,0,""
#2576,0,0,0,0,1,0,0,0,0,1,0,1,000 010 000 101,valid,4,4 V,series,1,"4"
#2577,1,0,0,0,1,0,0,0,0,1,0,1,100 010 000 101,valid,4,4 V,series,1,"4"
#2578,0,1,0,0,1,0,0,0,0,1,0,1,010 010 000 101,valid,4,4 V,series,1,"4"
#2579,1,1,0,0,1,0,0,0,0,1,0,1,110 010 000 101,valid,4,4 V,series,1,"4"
#2580,0,0,1,0,1,0,0,0,0,1,0,1,001 010 000 101,valid,4,4 V,series,1,"4"
#2581,1,0,1,0,1,0,0,0,0,1,0,1,101 010 000 101,valid,4,4 V,series,1,"4"
#2582,0,1,1,0,1,0,0,0,0,1,0,1,011 010 000 101,short-circuit,0,Short Circuit,none,0,""
#2583,1,1,1,0,1,0,0,0,0,1,0,1,111 010 000 101,short-circuit,0,Short Circuit,none,0,""
#2584,0,0,0,1,1,0,0,0,0,1,0,1,000 110 000 101,valid,4,4 V,series,1,"4"
#2585,1,0,0,1,1,0,0,0,0,1,0,1,100 110 000 101,valid,4,4 V,series,1,"4"
#2586,0,1,0,1,1,0,0,0,0,1,0,1,010 110 000 101,valid,4,4 V,series,1,"4"
#2587,1,1,0,1,1,0,0,0,0,1,0,1,110 110 000 101,valid,4,4 V,series,1,"4"
#2588,0,0,1,1,1,0,0,0,0,1,0,1,001 110 000 101,valid,4,4 V,series,1,"4"
#2589,1,0,1,1,1,0,0,0,0,1,0,1,101 110 000 101,short-circuit,0,Short Circuit,none,0,""
#2590,0,1,1,1,1,0,0,0,0,1,0,1,011 110 000 101,short-circuit,0,Short Circuit,none,0,""
#2591,1,1,1,1,1,0,0,0,0,1,0,1,111 110 000 101,short-circuit,0,Short Circuit,none,0,""
#2592,0,0,0,0,0,1,0,0,0,1,0,1,000 001 000 101,valid,4,4 V,series,1,"4"
#2593,1,0,0,0,0,1,0,0,0,1,0,1,100 001 000 101,valid,4,4 V,series,1,"4"
#2594,0,1,0,0,0,1,0,0,0,1,0,1,010 001 000 101,valid,4,4 V,series,1,"4"
#2595,1,1,0,0,0,1,0,0,0,1,0,1,110 001 000 101,valid,4,4 V,series,1,"4"
#2596,0,0,1,0,0,1,0,0,0,1,0,1,001 001 000 101,valid,4,4 V,series,1,"4"
#2597,1,0,1,0,0,1,0,0,0,1,0,1,101 001 000 101,valid,4,4 V,series,1,"4"
#2598,0,1,1,0,0,1,0,0,0,1,0,1,011 001 000 101,valid,4,4 V,series,1,"4"
#2599,1,1,1,0,0,1,0,0,0,1,0,1,111 001 000 101,valid,4,4 V,series,1,"4"
#2600,0,0,0,1,0,1,0,0,0,1,0,1,000 101 000 101,valid,4,4 V,series,1,"4"
#2601,1,0,0,1,0,1,0,0,0,1,0,1,100 101 000 101,valid,4,4 V,series,1,"4"
#2602,0,1,0,1,0,1,0,0,0,1,0,1,010 101 000 101,valid,4,4 V,series,1,"4"
#2603,1,1,0,1,0,1,0,0,0,1,0,1,110 101 000 101,valid,4,4 V,series,1,"4"
#2604,0,0,1,1,0,1,0,0,0,1,0,1,001 101 000 101,valid,4,4 V,series,1,"4"
#2605,1,0,1,1,0,1,0,0,0,1,0,1,101 101 000 101,short-circuit,0,Short Circuit,none,0,""
#2606,0,1,1,1,0,1,0,0,0,1,0,1,011 101 000 101,valid,4,4 V,series,1,"4"
#2607,1,1,1,1,0,1,0,0,0,1,0,1,111 101 000 101,short-circuit,0,Short Circuit,none,0,""
#2608,0,0,0,0,1,1,0,0,0,1,0,1,000 011 000 101,valid,4,4 V,series,1,"4"
#2609,1,0,0,0,1,1,0,0,0,1,0,1,100 011 000 101,valid,4,4 V,series,1,"4"
#2610,0,1,0,0,1,1,0,0,0,1,0,1,010 011 000 101,valid,4,4 V,series,1,"4"
#2611,1,1,0,0,1,1,0,0,0,1,0,1,110 011 000 101,valid,4,4 V,series,1,"4"
#2612,0,0,1,0,1,1,0,0,0,1,0,1,001 011 000 101,valid,4,4 V,series,1,"4"
#2613,1,0,1,0,1,1,0,0,0,1,0,1,101 011 000 101,valid,4,4 V,series,1,"4"
#2614,0,1,1,0,1,1,0,0,0,1,0,1,011 011 000 101,short-circuit,0,Short Circuit,none,0,""
#2615,1,1,1,0,1,1,0,0,0,1,0,1,111 011 000 101,short-circuit,0,Short Circuit,none,0,""
#2616,0,0,0,1,1,1,0,0,0,1,0,1,000 111 000 101,valid,4,4 V,series,1,"4"
#2617,1,0,0,1,1,1,0,0,0,1,0,1,100 111 000 101,valid,4,4 V,series,1,"4"
#2618,0,1,0,1,1,1,0,0,0,1,0,1,010 111 000 101,valid,4,4 V,series,1,"4"
#2619,1,1,0,1,1,1,0,0,0,1,0,1,110 111 000 101,valid,4,4 V,series,1,"4"
#2620,0,0,1,1,1,1,0,0,0,1,0,1,001 111 000 101,valid,4,4 V,series,1,"4"
#2621,1,0,1,1,1,1,0,0,0,1,0,1,101 111 000 101,short-circuit,0,Short Circuit,none,0,""
#2622,0,1,1,1,1,1,0,0,0,1,0,1,011 111 000 101,short-circuit,0,Short Circuit,none,0,""
#2623,1,1,1,1,1,1,0,0,0,1,0,1,111 111 000 101,short-circuit,0,Short Circuit,none,0,""
#2624,0,0,0,0,0,0,1,0,0,1,0,1,000 000 100 101,valid,4,4 V,series,1,"4"
#2625,1,0,0,0,0,0,1,0,0,1,0,1,100 000 100 101,valid,4,4 V,series,1,"4"
#2626,0,1,0,0,0,0,1,0,0,1,0,1,010 000 100 101,valid,4,4 V,series,1,"4"
#2627,1,1,0,0,0,0,1,0,0,1,0,1,110 000 100 101,valid,4,4 V,series,1,"4"
#2628,0,0,1,0,0,0,1,0,0,1,0,1,001 000 100 101,valid,4,4 V,series,1,"4"
#2629,1,0,1,0,0,0,1,0,0,1,0,1,101 000 100 101,valid,4,4 V,series,1,"4"
#2630,0,1,1,0,0,0,1,0,0,1,0,1,011 000 100 101,valid,4,4 V,series,1,"4"
#2631,1,1,1,0,0,0,1,0,0,1,0,1,111 000 100 101,valid,4,4 V,series,1,"4"
#2632,0,0,0,1,0,0,1,0,0,1,0,1,000 100 100 101,valid,4,4 V,series,1,"4"
#2633,1,0,0,1,0,0,1,0,0,1,0,1,100 100 100 101,valid,4,4 V,series,1,"4"
#2634,0,1,0,1,0,0,1,0,0,1,0,1,010 100 100 101,valid,4,4 V,series,1,"4"
#2635,1,1,0,1,0,0,1,0,0,1,0,1,110 100 100 101,valid,4,4 V,series,1,"4"
#2636,0,0,1,1,0,0,1,0,0,1,0,1,001 100 100 101,valid,4,4 V,series,1,"4"
#2637,1,0,1,1,0,0,1,0,0,1,0,1,101 100 100 101,short-circuit,0,Short Circuit,none,0,""
#2638,0,1,1,1,0,0,1,0,0,1,0,1,011 100 100 101,valid,4,4 V,series,1,"4"
#2639,1,1,1,1,0,0,1,0,0,1,0,1,111 100 100 101,short-circuit,0,Short Circuit,none,0,""
#2640,0,0,0,0,1,0,1,0,0,1,0,1,000 010 100 101,valid,4,4 V,series,1,"4"
#2641,1,0,0,0,1,0,1,0,0,1,0,1,100 010 100 101,valid,4,4 V,series,1,"4"
#2642,0,1,0,0,1,0,1,0,0,1,0,1,010 010 100 101,valid,4,4 V,series,1,"4"
#2643,1,1,0,0,1,0,1,0,0,1,0,1,110 010 100 101,valid,4,4 V,series,1,"4"
#2644,0,0,1,0,1,0,1,0,0,1,0,1,001 010 100 101,valid,4,4 V,series,1,"4"
#2645,1,0,1,0,1,0,1,0,0,1,0,1,101 010 100 101,valid,4,4 V,series,1,"4"
#2646,0,1,1,0,1,0,1,0,0,1,0,1,011 010 100 101,short-circuit,0,Short Circuit,none,0,""
#2647,1,1,1,0,1,0,1,0,0,1,0,1,111 010 100 101,short-circuit,0,Short Circuit,none,0,""
#2648,0,0,0,1,1,0,1,0,0,1,0,1,000 110 100 101,valid,4,4 V,series,1,"4"
#2649,1,0,0,1,1,0,1,0,0,1,0,1,100 110 100 101,valid,4,4 V,series,1,"4"
#2650,0,1,0,1,1,0,1,0,0,1,0,1,010 110 100 101,valid,4,4 V,series,1,"4"
#2651,1,1,0,1,1,0,1,0,0,1,0,1,110 110 100 101,valid,4,4 V,series,1,"4"
#2652,0,0,1,1,1,0,1,0,0,1,0,1,001 110 100 101,valid,4,4 V,series,1,"4"
#2653,1,0,1,1,1,0,1,0,0,1,0,1,101 110 100 101,short-circuit,0,Short Circuit,none,0,""
#2654,0,1,1,1,1,0,1,0,0,1,0,1,011 110 100 101,short-circuit,0,Short Circuit,none,0,""
#2655,1,1,1,1,1,0,1,0,0,1,0,1,111 110 100 101,short-circuit,0,Short Circuit,none,0,""
#2656,0,0,0,0,0,1,1,0,0,1,0,1,000 001 100 101,valid,4,4 V,series,1,"4"
#2657,1,0,0,0,0,1,1,0,0,1,0,1,100 001 100 101,valid,4,4 V,series,1,"4"
#2658,0,1,0,0,0,1,1,0,0,1,0,1,010 001 100 101,valid,4,4 V,series,1,"4"
#2659,1,1,0,0,0,1,1,0,0,1,0,1,110 001 100 101,valid,4,4 V,series,1,"4"
#2660,0,0,1,0,0,1,1,0,0,1,0,1,001 001 100 101,valid,4,4 V,series,1,"4"
#2661,1,0,1,0,0,1,1,0,0,1,0,1,101 001 100 101,short-circuit,0,Short Circuit,none,0,""
#2662,0,1,1,0,0,1,1,0,0,1,0,1,011 001 100 101,valid,4,4 V,series,1,"4"
#2663,1,1,1,0,0,1,1,0,0,1,0,1,111 001 100 101,short-circuit,0,Short Circuit,none,0,""
#2664,0,0,0,1,0,1,1,0,0,1,0,1,000 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2665,1,0,0,1,0,1,1,0,0,1,0,1,100 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2666,0,1,0,1,0,1,1,0,0,1,0,1,010 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2667,1,1,0,1,0,1,1,0,0,1,0,1,110 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2668,0,0,1,1,0,1,1,0,0,1,0,1,001 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2669,1,0,1,1,0,1,1,0,0,1,0,1,101 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2670,0,1,1,1,0,1,1,0,0,1,0,1,011 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2671,1,1,1,1,0,1,1,0,0,1,0,1,111 101 100 101,short-circuit,0,Short Circuit,none,0,""
#2672,0,0,0,0,1,1,1,0,0,1,0,1,000 011 100 101,valid,4,4 V,series,1,"4"
#2673,1,0,0,0,1,1,1,0,0,1,0,1,100 011 100 101,valid,4,4 V,series,1,"4"
#2674,0,1,0,0,1,1,1,0,0,1,0,1,010 011 100 101,valid,4,4 V,series,1,"4"
#2675,1,1,0,0,1,1,1,0,0,1,0,1,110 011 100 101,short-circuit,0,Short Circuit,none,0,""
#2676,0,0,1,0,1,1,1,0,0,1,0,1,001 011 100 101,valid,4,4 V,series,1,"4"
#2677,1,0,1,0,1,1,1,0,0,1,0,1,101 011 100 101,short-circuit,0,Short Circuit,none,0,""
#2678,0,1,1,0,1,1,1,0,0,1,0,1,011 011 100 101,short-circuit,0,Short Circuit,none,0,""
#2679,1,1,1,0,1,1,1,0,0,1,0,1,111 011 100 101,short-circuit,0,Short Circuit,none,0,""
#2680,0,0,0,1,1,1,1,0,0,1,0,1,000 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2681,1,0,0,1,1,1,1,0,0,1,0,1,100 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2682,0,1,0,1,1,1,1,0,0,1,0,1,010 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2683,1,1,0,1,1,1,1,0,0,1,0,1,110 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2684,0,0,1,1,1,1,1,0,0,1,0,1,001 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2685,1,0,1,1,1,1,1,0,0,1,0,1,101 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2686,0,1,1,1,1,1,1,0,0,1,0,1,011 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2687,1,1,1,1,1,1,1,0,0,1,0,1,111 111 100 101,short-circuit,0,Short Circuit,none,0,""
#2688,0,0,0,0,0,0,0,1,0,1,0,1,000 000 010 101,valid,4,4 V,series,1,"4"
#2689,1,0,0,0,0,0,0,1,0,1,0,1,100 000 010 101,valid,4,4 V,series,1,"4"
#2690,0,1,0,0,0,0,0,1,0,1,0,1,010 000 010 101,valid,4,4 V,series,1,"4"
#2691,1,1,0,0,0,0,0,1,0,1,0,1,110 000 010 101,valid,4,4 V,series,1,"4"
#2692,0,0,1,0,0,0,0,1,0,1,0,1,001 000 010 101,valid,4,4 V,series,1,"4"
#2693,1,0,1,0,0,0,0,1,0,1,0,1,101 000 010 101,valid,4,4 V,series,1,"4"
#2694,0,1,1,0,0,0,0,1,0,1,0,1,011 000 010 101,valid,4,4 V,series,1,"4"
#2695,1,1,1,0,0,0,0,1,0,1,0,1,111 000 010 101,valid,4,4 V,series,1,"4"
#2696,0,0,0,1,0,0,0,1,0,1,0,1,000 100 010 101,valid,4,4 V,series,1,"4"
#2697,1,0,0,1,0,0,0,1,0,1,0,1,100 100 010 101,valid,4,4 V,series,1,"4"
#2698,0,1,0,1,0,0,0,1,0,1,0,1,010 100 010 101,valid,4,4 V,series,1,"4"
#2699,1,1,0,1,0,0,0,1,0,1,0,1,110 100 010 101,valid,4,4 V,series,1,"4"
#2700,0,0,1,1,0,0,0,1,0,1,0,1,001 100 010 101,valid,4,4 V,series,1,"4"
#2701,1,0,1,1,0,0,0,1,0,1,0,1,101 100 010 101,short-circuit,0,Short Circuit,none,0,""
#2702,0,1,1,1,0,0,0,1,0,1,0,1,011 100 010 101,valid,4,4 V,series,1,"4"
#2703,1,1,1,1,0,0,0,1,0,1,0,1,111 100 010 101,short-circuit,0,Short Circuit,none,0,""
#2704,0,0,0,0,1,0,0,1,0,1,0,1,000 010 010 101,valid,4,4 V,series,1,"4"
#2705,1,0,0,0,1,0,0,1,0,1,0,1,100 010 010 101,valid,4,4 V,series,1,"4"
#2706,0,1,0,0,1,0,0,1,0,1,0,1,010 010 010 101,valid,4,4 V,series,1,"4"
#2707,1,1,0,0,1,0,0,1,0,1,0,1,110 010 010 101,valid,4,4 V,series,1,"4"
#2708,0,0,1,0,1,0,0,1,0,1,0,1,001 010 010 101,valid,4,4 V,series,1,"4"
#2709,1,0,1,0,1,0,0,1,0,1,0,1,101 010 010 101,valid,4,4 V,series,1,"4"
#2710,0,1,1,0,1,0,0,1,0,1,0,1,011 010 010 101,short-circuit,0,Short Circuit,none,0,""
#2711,1,1,1,0,1,0,0,1,0,1,0,1,111 010 010 101,short-circuit,0,Short Circuit,none,0,""
#2712,0,0,0,1,1,0,0,1,0,1,0,1,000 110 010 101,valid,4,4 V,series,1,"4"
#2713,1,0,0,1,1,0,0,1,0,1,0,1,100 110 010 101,valid,4,4 V,series,1,"4"
